Y	,	X1	,	X2	,	X3	,	X4	,	X5	,	X6	,	X7	,	X8	,	X9	,	X10	,	X11	,	X12	,	X13	,	X14	,	X15	,	X16	,	X17	,	X18	,	X19	,	X20
236.0723904	,	13	,	2490.9293	,	1360.981426	,	340.4991	,	9.89997	,	0.528811	,	101.337	,	2.9382	,	33.0816	,	35.1816	,	-0.023142	,	-2.30777	,	59.3557	,	41.3771	,	3.81269	,	662.944	,	772.622	,	0.169546	,	131.402	,	Middle
235.2549052	,	13	,	2490.9293	,	1360.981426	,	340.4991	,	9.89997	,	0.528811	,	101.337	,	2.9382	,	33.0816	,	35.1816	,	-0.023142	,	-2.30777	,	59.3557	,	41.3771	,	3.81269	,	662.944	,	772.622	,	0.169546	,	131.402	,	Middle
202.4958919	,	3	,	2426.2423	,	1403.544788	,	317.8583	,	10.0249	,	0.56447	,	109.149	,	2.8294	,	33.9395	,	36.0395	,	-0.0210502	,	-2.22161	,	54.8309	,	35.6532	,	3.87409	,	667.622	,	789.351	,	0.139305	,	130.533	,	Inner Center
200.5343748	,	3	,	2426.2423	,	1403.544788	,	317.8583	,	10.0249	,	0.56447	,	109.149	,	2.8294	,	33.9395	,	36.0395	,	-0.0210502	,	-2.22161	,	54.8309	,	35.6532	,	3.87409	,	667.622	,	789.351	,	0.139305	,	130.533	,	Inner Center
205.5132472	,	3	,	2426.2423	,	1403.544788	,	317.8583	,	10.0249	,	0.56447	,	109.149	,	2.8294	,	33.9395	,	36.0395	,	-0.0210502	,	-2.22161	,	54.8309	,	35.6532	,	3.87409	,	667.622	,	789.351	,	0.139305	,	130.533	,	Inner Center
230.5837893	,	7	,	2505.6392	,	1397.849481	,	346.3381	,	9.91913	,	0.553389	,	107.368	,	3.0845	,	31.9509	,	34.0509	,	-0.0230247	,	-2.27904	,	59.2708	,	48.7231	,	3.82171	,	680.907	,	751.531	,	0.209737	,	134.518	,	Center
231.022749	,	7	,	2505.6392	,	1397.849481	,	346.3381	,	9.91913	,	0.553389	,	107.368	,	3.0845	,	31.9509	,	34.0509	,	-0.0230247	,	-2.27904	,	59.2708	,	48.7231	,	3.82171	,	680.907	,	751.531	,	0.209737	,	134.518	,	Center
223.8302552	,	7	,	2505.6392	,	1397.849481	,	346.3381	,	9.91913	,	0.553389	,	107.368	,	3.0845	,	31.9509	,	34.0509	,	-0.0230247	,	-2.27904	,	59.2708	,	48.7231	,	3.82171	,	680.907	,	751.531	,	0.209737	,	134.518	,	Center
223.1119794	,	7	,	2505.6392	,	1397.849481	,	346.3381	,	9.91913	,	0.553389	,	107.368	,	3.0845	,	31.9509	,	34.0509	,	-0.0230247	,	-2.27904	,	59.2708	,	48.7231	,	3.82171	,	680.907	,	751.531	,	0.209737	,	134.518	,	Center
218.9141516	,	7	,	2505.6392	,	1397.849481	,	346.3381	,	9.91913	,	0.553389	,	107.368	,	3.0845	,	31.9509	,	34.0509	,	-0.0230247	,	-2.27904	,	59.2708	,	48.7231	,	3.82171	,	680.907	,	751.531	,	0.209737	,	134.518	,	Center
232.2842611	,	9	,	2529.2304	,	1390.846211	,	346.7187	,	10.0681	,	0.545451	,	106.026	,	3.0438	,	31.9533	,	34.0533	,	-0.0265419	,	-2.21883	,	63.7082	,	46.2475	,	3.74625	,	681.596	,	734.029	,	0.228894	,	136.054	,	Center
239.0800042	,	9	,	2529.2304	,	1390.846211	,	346.7187	,	10.0681	,	0.545451	,	106.026	,	3.0438	,	31.9533	,	34.0533	,	-0.0265419	,	-2.21883	,	63.7082	,	46.2475	,	3.74625	,	681.596	,	734.029	,	0.228894	,	136.054	,	Center
242.2884804	,	9	,	2529.2304	,	1390.846211	,	346.7187	,	10.0681	,	0.545451	,	106.026	,	3.0438	,	31.9533	,	34.0533	,	-0.0265419	,	-2.21883	,	63.7082	,	46.2475	,	3.74625	,	681.596	,	734.029	,	0.228894	,	136.054	,	Center
221.3648426	,	3	,	2479.3985	,	1399.694533	,	345.699	,	10.028	,	0.546406	,	110.548	,	3.0238	,	32.9511	,	35.0511	,	-0.0231719	,	-2.27855	,	56.6525	,	40.4727	,	3.80324	,	685.272	,	742.067	,	0.180438	,	133.042	,	Inner Center
225.3503691	,	3	,	2479.3985	,	1399.694533	,	345.699	,	10.028	,	0.546406	,	110.548	,	3.0238	,	32.9511	,	35.0511	,	-0.0231719	,	-2.27855	,	56.6525	,	40.4727	,	3.80324	,	685.272	,	742.067	,	0.180438	,	133.042	,	Inner Center
253.9366478	,	12	,	2559.67	,	1379.555502	,	356.9708	,	10.2159	,	0.526083	,	104.276	,	3.0902	,	31.8517	,	33.9517	,	-0.0265029	,	-2.26319	,	63.1189	,	51.5304	,	3.92237	,	685.526	,	729.558	,	0.174432	,	137.846	,	Middle
256.9761935	,	12	,	2559.67	,	1379.555502	,	356.9708	,	10.2159	,	0.526083	,	104.276	,	3.0902	,	31.8517	,	33.9517	,	-0.0265029	,	-2.26319	,	63.1189	,	51.5304	,	3.92237	,	685.526	,	729.558	,	0.174432	,	137.846	,	Middle
254.6480049	,	12	,	2559.67	,	1379.555502	,	356.9708	,	10.2159	,	0.526083	,	104.276	,	3.0902	,	31.8517	,	33.9517	,	-0.0265029	,	-2.26319	,	63.1189	,	51.5304	,	3.92237	,	685.526	,	729.558	,	0.174432	,	137.846	,	Middle
258.4462478	,	12	,	2559.67	,	1379.555502	,	356.9708	,	10.2159	,	0.526083	,	104.276	,	3.0902	,	31.8517	,	33.9517	,	-0.0265029	,	-2.26319	,	63.1189	,	51.5304	,	3.92237	,	685.526	,	729.558	,	0.174432	,	137.846	,	Middle
224.1954604	,	8	,	2529.3697	,	1393.320297	,	350.2881	,	9.77527	,	0.5469	,	103.458	,	3.1179	,	32.0854	,	34.1854	,	-0.0256077	,	-2.24967	,	59.3666	,	44.8286	,	3.85546	,	699.369	,	740.558	,	0.183628	,	132.667	,	Center
221.5889186	,	8	,	2529.3697	,	1393.320297	,	350.2881	,	9.77527	,	0.5469	,	103.458	,	3.1179	,	32.0854	,	34.1854	,	-0.0256077	,	-2.24967	,	59.3666	,	44.8286	,	3.85546	,	699.369	,	740.558	,	0.183628	,	132.667	,	Center
235.4130393	,	8	,	2529.3697	,	1393.320297	,	350.2881	,	9.77527	,	0.5469	,	103.458	,	3.1179	,	32.0854	,	34.1854	,	-0.0256077	,	-2.24967	,	59.3666	,	44.8286	,	3.85546	,	699.369	,	740.558	,	0.183628	,	132.667	,	Center
235.376074	,	8	,	2529.3697	,	1393.320297	,	350.2881	,	9.77527	,	0.5469	,	103.458	,	3.1179	,	32.0854	,	34.1854	,	-0.0256077	,	-2.24967	,	59.3666	,	44.8286	,	3.85546	,	699.369	,	740.558	,	0.183628	,	132.667	,	Center
235.3616184	,	8	,	2529.3697	,	1393.320297	,	350.2881	,	9.77527	,	0.5469	,	103.458	,	3.1179	,	32.0854	,	34.1854	,	-0.0256077	,	-2.24967	,	59.3666	,	44.8286	,	3.85546	,	699.369	,	740.558	,	0.183628	,	132.667	,	Center
260.5797863	,	2	,	2531.9987	,	1381.878271	,	345.0508	,	10.1586	,	0.540053	,	109.564	,	3.0478	,	32.3798	,	34.4798	,	-0.0266852	,	-2.32603	,	57.9742	,	64.4993	,	3.99236	,	685.589	,	743.73	,	0.165801	,	135.855	,	Edge
266.5413831	,	2	,	2531.9987	,	1381.878271	,	345.0508	,	10.1586	,	0.540053	,	109.564	,	3.0478	,	32.3798	,	34.4798	,	-0.0266852	,	-2.32603	,	57.9742	,	64.4993	,	3.99236	,	685.589	,	743.73	,	0.165801	,	135.855	,	Edge
263.3452214	,	2	,	2531.9987	,	1381.878271	,	345.0508	,	10.1586	,	0.540053	,	109.564	,	3.0478	,	32.3798	,	34.4798	,	-0.0266852	,	-2.32603	,	57.9742	,	64.4993	,	3.99236	,	685.589	,	743.73	,	0.165801	,	135.855	,	Edge
265.2020739	,	2	,	2531.9987	,	1381.878271	,	345.0508	,	10.1586	,	0.540053	,	109.564	,	3.0478	,	32.3798	,	34.4798	,	-0.0266852	,	-2.32603	,	57.9742	,	64.4993	,	3.99236	,	685.589	,	743.73	,	0.165801	,	135.855	,	Edge
239.1410915	,	6	,	2509.8591	,	1395.683074	,	345.6244	,	10.1452	,	0.549383	,	106.173	,	3.1205	,	32.0971	,	34.1971	,	-0.0243069	,	-2.22438	,	57.9242	,	46.1935	,	3.84419	,	690.379	,	721.513	,	0.193578	,	136.465	,	Center
236.1363813	,	6	,	2509.8591	,	1395.683074	,	345.6244	,	10.1452	,	0.549383	,	106.173	,	3.1205	,	32.0971	,	34.1971	,	-0.0243069	,	-2.22438	,	57.9242	,	46.1935	,	3.84419	,	690.379	,	721.513	,	0.193578	,	136.465	,	Center
257.0660068	,	10	,	2516.4403	,	1379.692558	,	351.441	,	9.98945	,	0.517516	,	105.439	,	3.1565	,	31.2853	,	33.3853	,	-0.0236952	,	-2.29937	,	64.3062	,	53.0864	,	3.9319	,	693.263	,	711.314	,	0.229626	,	137.034	,	Middle
256.1569081	,	10	,	2516.4403	,	1379.692558	,	351.441	,	9.98945	,	0.517516	,	105.439	,	3.1565	,	31.2853	,	33.3853	,	-0.0236952	,	-2.29937	,	64.3062	,	53.0864	,	3.9319	,	693.263	,	711.314	,	0.229626	,	137.034	,	Middle
257.002463	,	10	,	2516.4403	,	1379.692558	,	351.441	,	9.98945	,	0.517516	,	105.439	,	3.1565	,	31.2853	,	33.3853	,	-0.0236952	,	-2.29937	,	64.3062	,	53.0864	,	3.9319	,	693.263	,	711.314	,	0.229626	,	137.034	,	Middle
255.7203003	,	11	,	2532.6183	,	1381.825939	,	355.3321	,	10.115	,	0.521266	,	101.549	,	3.0873	,	32.4173	,	34.5173	,	-0.0240574	,	-2.24812	,	64.8289	,	47.2649	,	3.91297	,	684.112	,	727.213	,	0.229043	,	135.311	,	Middle
260.2027531	,	11	,	2532.6183	,	1381.825939	,	355.3321	,	10.115	,	0.521266	,	101.549	,	3.0873	,	32.4173	,	34.5173	,	-0.0240574	,	-2.24812	,	64.8289	,	47.2649	,	3.91297	,	684.112	,	727.213	,	0.229043	,	135.311	,	Middle
260.4632345	,	11	,	2532.6183	,	1381.825939	,	355.3321	,	10.115	,	0.521266	,	101.549	,	3.0873	,	32.4173	,	34.5173	,	-0.0240574	,	-2.24812	,	64.8289	,	47.2649	,	3.91297	,	684.112	,	727.213	,	0.229043	,	135.311	,	Middle
259.0978325	,	11	,	2532.6183	,	1381.825939	,	355.3321	,	10.115	,	0.521266	,	101.549	,	3.0873	,	32.4173	,	34.5173	,	-0.0240574	,	-2.24812	,	64.8289	,	47.2649	,	3.91297	,	684.112	,	727.213	,	0.229043	,	135.311	,	Middle
246.3467252	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
252.9266914	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
248.8271991	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
255.5454675	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
247.4288858	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
252.3151641	,	1	,	2536.3853	,	1379.149003	,	366.4141	,	9.75787	,	0.546719	,	102.783	,	3.3375	,	32.9155	,	35.0155	,	-0.0217994	,	-2.34926	,	62.0583	,	61.2159	,	3.96397	,	690.207	,	764.64	,	0.213877	,	130.36	,	Edge
258.3162548	,	4	,	2514.233	,	1376.759521	,	353.877	,	9.70473	,	0.548141	,	101.126	,	3.1591	,	31.9025	,	34.0025	,	-0.0210623	,	-2.32665	,	63.255	,	52.5467	,	3.93487	,	659.44	,	709.012	,	0.194274	,	132.406	,	Edge
257.0189276	,	4	,	2514.233	,	1376.759521	,	353.877	,	9.70473	,	0.548141	,	101.126	,	3.1591	,	31.9025	,	34.0025	,	-0.0210623	,	-2.32665	,	63.255	,	52.5467	,	3.93487	,	659.44	,	709.012	,	0.194274	,	132.406	,	Edge
253.8726328	,	13	,	2542.9474	,	1372.203261	,	348.7038	,	10.2117	,	0.52423	,	106.267	,	3.0006	,	32.0664	,	34.1664	,	-0.0265503	,	-2.2835	,	61.1036	,	48.1205	,	3.84518	,	679.596	,	739.533	,	0.22659	,	137.228	,	Middle
261.783575	,	13	,	2542.9474	,	1372.203261	,	348.7038	,	10.2117	,	0.52423	,	106.267	,	3.0006	,	32.0664	,	34.1664	,	-0.0265503	,	-2.2835	,	61.1036	,	48.1205	,	3.84518	,	679.596	,	739.533	,	0.22659	,	137.228	,	Middle
254.5731452	,	13	,	2542.9474	,	1372.203261	,	348.7038	,	10.2117	,	0.52423	,	106.267	,	3.0006	,	32.0664	,	34.1664	,	-0.0265503	,	-2.2835	,	61.1036	,	48.1205	,	3.84518	,	679.596	,	739.533	,	0.22659	,	137.228	,	Middle
259.2759889	,	13	,	2542.9474	,	1372.203261	,	348.7038	,	10.2117	,	0.52423	,	106.267	,	3.0006	,	32.0664	,	34.1664	,	-0.0265503	,	-2.2835	,	61.1036	,	48.1205	,	3.84518	,	679.596	,	739.533	,	0.22659	,	137.228	,	Middle
256.7523903	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
258.3084189	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
260.5252327	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
194.0520047	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
259.2461852	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
262.3743275	,	5	,	2516.1582	,	1376.617598	,	357.2019	,	9.97723	,	0.541589	,	107.976	,	3.1315	,	31.5203	,	33.6203	,	-0.0230031	,	-2.35213	,	57.1331	,	58.8729	,	3.90381	,	654.162	,	721.638	,	0.167535	,	136.271	,	Edge
198.1035803	,	3	,	2429.6503	,	1412.59181	,	322.7472	,	10.0885	,	0.547699	,	111.521	,	2.8936	,	31.8428	,	33.9428	,	-0.0512797	,	-2.21997	,	55.5597	,	42.1535	,	4.17477	,	713.119	,	674.082	,	0.168309	,	136.559	,	Inner Center
228.9677014	,	1	,	2505.8081	,	1378.329941	,	363.6671	,	9.81385	,	0.513258	,	96.0644	,	3.4185	,	32.388	,	34.488	,	-0.0377366	,	-2.31156	,	59.7683	,	61.4051	,	4.21045	,	712.48	,	698.395	,	0.200792	,	132.284	,	Edge
222.8929951	,	1	,	2505.8081	,	1378.329941	,	363.6671	,	9.81385	,	0.513258	,	96.0644	,	3.4185	,	32.388	,	34.488	,	-0.0377366	,	-2.31156	,	59.7683	,	61.4051	,	4.21045	,	712.48	,	698.395	,	0.200792	,	132.284	,	Edge
216.2186274	,	8	,	2485.0396	,	1411.239543	,	344.8922	,	9.95065	,	0.530131	,	108.094	,	2.8248	,	31.2629	,	33.3629	,	-0.0532781	,	-2.21706	,	56.8097	,	44.0986	,	4.16445	,	703.829	,	684.731	,	0.164892	,	136.689	,	Center
187.9805993	,	8	,	2485.0396	,	1411.239543	,	344.8922	,	9.95065	,	0.530131	,	108.094	,	2.8248	,	31.2629	,	33.3629	,	-0.0532781	,	-2.21706	,	56.8097	,	44.0986	,	4.16445	,	703.829	,	684.731	,	0.164892	,	136.689	,	Center
216.4700446	,	8	,	2485.0396	,	1411.239543	,	344.8922	,	9.95065	,	0.530131	,	108.094	,	2.8248	,	31.2629	,	33.3629	,	-0.0532781	,	-2.21706	,	56.8097	,	44.0986	,	4.16445	,	703.829	,	684.731	,	0.164892	,	136.689	,	Center
227.9609942	,	5	,	2467.8306	,	1382.337398	,	349.5489	,	9.82145	,	0.52324	,	102.703	,	2.978	,	31.3358	,	33.4358	,	-0.0419852	,	-2.32337	,	58.0777	,	58.9839	,	4.01627	,	678.159	,	675.426	,	0.131569	,	135.136	,	Edge
213.1537032	,	9	,	2485.8871	,	1411.248337	,	347.4736	,	10.0741	,	0.518447	,	103.329	,	2.7846	,	31.0324	,	33.1324	,	-0.0485479	,	-2.22428	,	57.5762	,	45.3673	,	4.00007	,	693.759	,	667.522	,	0.240036	,	138.611	,	Center
212.3580552	,	9	,	2485.8871	,	1411.248337	,	347.4736	,	10.0741	,	0.518447	,	103.329	,	2.7846	,	31.0324	,	33.1324	,	-0.0485479	,	-2.22428	,	57.5762	,	45.3673	,	4.00007	,	693.759	,	667.522	,	0.240036	,	138.611	,	Center
225.7617063	,	4	,	2457.0446	,	1374.059226	,	346.7052	,	9.64776	,	0.489893	,	98.1248	,	2.9471	,	31.4419	,	33.5419	,	-0.0379656	,	-2.30598	,	61.5011	,	48.2186	,	4.01922	,	688.012	,	656.638	,	0.151846	,	133.018	,	Edge
228.9927521	,	13	,	2500.5898	,	1396.350534	,	356.4768	,	10.108	,	0.526854	,	107.005	,	2.7694	,	31.8189	,	33.9189	,	-0.0449672	,	-2.3067	,	57.7926	,	47.5655	,	4.01088	,	683.427	,	708.024	,	0.189287	,	136.824	,	Middle
226.0253126	,	13	,	2500.5898	,	1396.350534	,	356.4768	,	10.108	,	0.526854	,	107.005	,	2.7694	,	31.8189	,	33.9189	,	-0.0449672	,	-2.3067	,	57.7926	,	47.5655	,	4.01088	,	683.427	,	708.024	,	0.189287	,	136.824	,	Middle
221.3930962	,	6	,	2461.3773	,	1401.895869	,	334.8443	,	10.0662	,	0.534261	,	104.14	,	2.9394	,	31.1831	,	33.2831	,	-0.049968	,	-2.23783	,	55.7296	,	42.5448	,	4.0441	,	707.25	,	656.473	,	0.20674	,	138.114	,	Center
213.5459308	,	6	,	2461.3773	,	1401.895869	,	334.8443	,	10.0662	,	0.534261	,	104.14	,	2.9394	,	31.1831	,	33.2831	,	-0.049968	,	-2.23783	,	55.7296	,	42.5448	,	4.0441	,	707.25	,	656.473	,	0.20674	,	138.114	,	Center
220.1226099	,	7	,	2465.9901	,	1401.964702	,	331.5206	,	9.94566	,	0.540211	,	106.187	,	2.9243	,	31.3777	,	33.4777	,	-0.051391	,	-2.17756	,	55.5127	,	45.8115	,	4.17019	,	719.435	,	689.751	,	0.209028	,	136.326	,	Center
224.2899454	,	7	,	2465.9901	,	1401.964702	,	331.5206	,	9.94566	,	0.540211	,	106.187	,	2.9243	,	31.3777	,	33.4777	,	-0.051391	,	-2.17756	,	55.5127	,	45.8115	,	4.17019	,	719.435	,	689.751	,	0.209028	,	136.326	,	Center
210.8528482	,	7	,	2465.9901	,	1401.964702	,	331.5206	,	9.94566	,	0.540211	,	106.187	,	2.9243	,	31.3777	,	33.4777	,	-0.051391	,	-2.17756	,	55.5127	,	45.8115	,	4.17019	,	719.435	,	689.751	,	0.209028	,	136.326	,	Center
236.8699609	,	2	,	2507.7823	,	1381.48541	,	356.8795	,	10.2008	,	0.51099	,	103.502	,	2.8285	,	31.8644	,	33.9644	,	-0.0483449	,	-2.28024	,	62.8175	,	66.8025	,	4.04191	,	682.84	,	682.086	,	0.163386	,	137.657	,	Edge
230.2217444	,	2	,	2507.7823	,	1381.48541	,	356.8795	,	10.2008	,	0.51099	,	103.502	,	2.8285	,	31.8644	,	33.9644	,	-0.0483449	,	-2.28024	,	62.8175	,	66.8025	,	4.04191	,	682.84	,	682.086	,	0.163386	,	137.657	,	Edge
227.0086439	,	2	,	2507.7823	,	1381.48541	,	356.8795	,	10.2008	,	0.51099	,	103.502	,	2.8285	,	31.8644	,	33.9644	,	-0.0483449	,	-2.28024	,	62.8175	,	66.8025	,	4.04191	,	682.84	,	682.086	,	0.163386	,	137.657	,	Edge
234.6887372	,	12	,	2527.117	,	1390.663039	,	362.5256	,	10.2376	,	0.51011	,	100.475	,	2.9516	,	31.5844	,	33.6844	,	-0.0460607	,	-2.25465	,	60.8383	,	50.6077	,	4.14766	,	694.235	,	708.322	,	0.154981	,	138.793	,	Middle
232.6501135	,	12	,	2527.117	,	1390.663039	,	362.5256	,	10.2376	,	0.51011	,	100.475	,	2.9516	,	31.5844	,	33.6844	,	-0.0460607	,	-2.25465	,	60.8383	,	50.6077	,	4.14766	,	694.235	,	708.322	,	0.154981	,	138.793	,	Middle
235.3469482	,	12	,	2527.117	,	1390.663039	,	362.5256	,	10.2376	,	0.51011	,	100.475	,	2.9516	,	31.5844	,	33.6844	,	-0.0460607	,	-2.25465	,	60.8383	,	50.6077	,	4.14766	,	694.235	,	708.322	,	0.154981	,	138.793	,	Middle
236.4537824	,	11	,	2490.4866	,	1370.914517	,	350.8912	,	9.96059	,	0.512329	,	100.33	,	2.833	,	31.8035	,	33.9035	,	-0.0404905	,	-2.30106	,	59.2434	,	43.8458	,	4.15319	,	715.688	,	669.998	,	0.159179	,	135.34	,	Middle
236.7452671	,	11	,	2490.4866	,	1370.914517	,	350.8912	,	9.96059	,	0.512329	,	100.33	,	2.833	,	31.8035	,	33.9035	,	-0.0404905	,	-2.30106	,	59.2434	,	43.8458	,	4.15319	,	715.688	,	669.998	,	0.159179	,	135.34	,	Middle
224.5910339	,	4	,	2461.7315	,	1397.303983	,	332.7815	,	9.76068	,	0.540268	,	97.5752	,	3.2754	,	32.1497	,	34.2497	,	-0.0448514	,	-2.23526	,	61.7452	,	48.5522	,	3.93746	,	649.528	,	807.778	,	0.195371	,	132.348	,	Edge
227.3711019	,	10	,	2470.0809	,	1395.488035	,	341.8823	,	9.87564	,	0.513457	,	102.943	,	3.256	,	31.5232	,	33.6232	,	-0.0515582	,	-2.14337	,	63.4513	,	52.7741	,	3.96314	,	690.387	,	822.744	,	0.211295	,	135.202	,	Middle
231.3660304	,	10	,	2470.0809	,	1395.488035	,	341.8823	,	9.87564	,	0.513457	,	102.943	,	3.256	,	31.5232	,	33.6232	,	-0.0515582	,	-2.14337	,	63.4513	,	52.7741	,	3.96314	,	690.387	,	822.744	,	0.211295	,	135.202	,	Middle
214.7699249	,	1	,	2496.1329	,	1385.562818	,	356.0293	,	9.91718	,	0.515711	,	99.989	,	3.1632	,	32.7344	,	34.8344	,	-0.0436731	,	-2.24808	,	59.4078	,	53.5181	,	3.9123	,	642.998	,	895.186	,	0.213231	,	132.461	,	Edge
216.9832595	,	1	,	2496.1329	,	1385.562818	,	356.0293	,	9.91718	,	0.515711	,	99.989	,	3.1632	,	32.7344	,	34.8344	,	-0.0436731	,	-2.24808	,	59.4078	,	53.5181	,	3.9123	,	642.998	,	895.186	,	0.213231	,	132.461	,	Edge
221.2905788	,	5	,	2471.8429	,	1399.19335	,	341.8594	,	9.86003	,	0.519334	,	99.2739	,	3.1933	,	32.2288	,	34.3288	,	-0.0420616	,	-2.27935	,	56.258	,	51.0624	,	3.92491	,	654.975	,	850.247	,	0.212205	,	133.176	,	Edge
211.5305556	,	5	,	2471.8429	,	1399.19335	,	341.8594	,	9.86003	,	0.519334	,	99.2739	,	3.1933	,	32.2288	,	34.3288	,	-0.0420616	,	-2.27935	,	56.258	,	51.0624	,	3.92491	,	654.975	,	850.247	,	0.212205	,	133.176	,	Edge
224.2982107	,	6	,	2463.1234	,	1413.965771	,	330.2856	,	10.0771	,	0.542321	,	102.433	,	3.238	,	32.1999	,	34.2999	,	-0.0517298	,	-2.18165	,	57.5103	,	44.7241	,	3.94418	,	688.913	,	838.984	,	0.188189	,	135.494	,	Center
217.3687751	,	6	,	2463.1234	,	1413.965771	,	330.2856	,	10.0771	,	0.542321	,	102.433	,	3.238	,	32.1999	,	34.2999	,	-0.0517298	,	-2.18165	,	57.5103	,	44.7241	,	3.94418	,	688.913	,	838.984	,	0.188189	,	135.494	,	Center
208.9386196	,	6	,	2463.1234	,	1413.965771	,	330.2856	,	10.0771	,	0.542321	,	102.433	,	3.238	,	32.1999	,	34.2999	,	-0.0517298	,	-2.18165	,	57.5103	,	44.7241	,	3.94418	,	688.913	,	838.984	,	0.188189	,	135.494	,	Center
230.7759614	,	11	,	2491.5906	,	1386.21326	,	349.2058	,	10.0727	,	0.506124	,	98.3399	,	3.1073	,	32.3256	,	34.4256	,	-0.0440813	,	-2.22079	,	62.466	,	45.8845	,	3.89612	,	642.701	,	854.866	,	0.219892	,	135.118	,	Middle
220.7422558	,	6	,	2448.7961	,	1384.569823	,	329.3248	,	10.0079	,	0.531998	,	97.2208	,	3.1445	,	31.7964	,	33.8964	,	-0.0444404	,	-2.18495	,	63.1125	,	46.2836	,	4.06339	,	678.485	,	783.341	,	0.169546	,	135.849	,	Center
215.7876007	,	6	,	2448.7961	,	1384.569823	,	329.3248	,	10.0079	,	0.531998	,	97.2208	,	3.1445	,	31.7964	,	33.8964	,	-0.0444404	,	-2.18495	,	63.1125	,	46.2836	,	4.06339	,	678.485	,	783.341	,	0.169546	,	135.849	,	Center
210.8095211	,	5	,	2466.3513	,	1405.348626	,	344.6132	,	9.89274	,	0.532597	,	103.495	,	3.0329	,	31.9967	,	34.0967	,	-0.04403	,	-2.31906	,	61.5083	,	52.8768	,	3.97561	,	653.159	,	790.122	,	0.16364	,	134.123	,	Edge
223.28015	,	8	,	2470.8014	,	1382.752856	,	343.1413	,	9.82426	,	0.525229	,	101.017	,	3.087	,	31.9114	,	34.0114	,	-0.0506065	,	-2.17978	,	60.9744	,	46.9746	,	4.22643	,	685.169	,	784.2	,	0.17672	,	133.634	,	Center
217.6154772	,	8	,	2470.8014	,	1382.752856	,	343.1413	,	9.82426	,	0.525229	,	101.017	,	3.087	,	31.9114	,	34.0114	,	-0.0506065	,	-2.17978	,	60.9744	,	46.9746	,	4.22643	,	685.169	,	784.2	,	0.17672	,	133.634	,	Center
225.3376107	,	3	,	2409.8579	,	1361.706016	,	334.1244	,	10.0018	,	0.524372	,	99.8789	,	3.0385	,	32.6556	,	34.7556	,	-0.0555608	,	-2.16147	,	64.9868	,	42.1423	,	4.14178	,	688.007	,	805.854	,	0.13923	,	133.532	,	Inner Center
